player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
126238768,Core,the Accomplice,16,0.045396488481807634,0.0072634381570892215
126238768,Core,the Decisive,21,0.10146493224273176,0.02130763577097367
126238768,Core,the Divine Thief,23,0.04874795809477168,0.011212030361797486
126238768,Core,the Even-Keeled,25,0,0
126238768,Core,the Flayed Twins Acolyte,5,0.03644153961810068,0.0018220769809050338
126238768,Core,the Loquacious,16,0.09036760057129922,0.014458816091407875
126238768,Core,the Nothl Pilgrim,15,0.13597258390762798,0.0203958875861442
126238768,Core,the Pacifist,18,0.02786629032843186,0.005015932259117735
126238768,Core,the Patient,22,0,0
126238768,Core,the Tormented,20,0.04964097187922132,0.009928194375844263
126238768,Core,the Underdog,8,0.4915048265238845,0.03932038612191076
126842529,Core,of the Ant,17,0,0
126842529,Core,of the Bull,21,0.0726363430110398,0.015253632032318358
126842529,Core,of the Mule,24,0.1476614460179835,0.035438747044316043
126842529,Core,of the Octopus,10,0.868142642657788,0.08681426426577879
126842529,Core,of the Raven,23,0.02920738059231473,0.006717697536232387
126842529,Core,the Accomplice,16,0.03564657279940044,0.005703451647904071
126842529,Core,the Decisive,21,0.10626149317678145,0.022314913567124103
126842529,Core,the Divine Thief,23,0.012957267097606836,0.002980171432449572
126842529,Core,the Even-Keeled,25,0,0
126842529,Core,the Flayed Twins Acolyte,5,0.15283463055573482,0.007641731527786741
126842529,Core,the Loquacious,16,0,0
126842529,Core,the Nothl Pilgrim,15,0.05218917791561843,0.007828376687342766
126842529,Core,the Pacifist,18,0.03109172772730278,0.0055965109909145005
126842529,Core,the Patient,22,0,0
126842529,Core,the Tormented,20,0,0
126842529,Core,the Underdog,8,0.5441673597717033,0.043533388781736265
127565532,Support,of the Ant,17,0.41114422242276066,0.06989451781186931
127565532,Support,of the Bull,21,0.1798820871069915,0.03777523829246821
127565532,Support,of the Mule,24,0.05742428738816679,0.013781828973160028
127565532,Support,of the Octopus,10,0.4132037244502391,0.041320372445023915
127565532,Support,of the Raven,23,0,0
127565532,Support,the Accomplice,16,0.1920774967237876,0.030732399475806017
127565532,Support,the Decisive,21,0.09199187183167598,0.019318293084651956
127565532,Support,the Divine Thief,23,0.007156851951629171,0.0016460759488747092
127565532,Support,the Even-Keeled,25,0,0
127565532,Support,the Flayed Twins Acolyte,5,0.22222970667634756,0.011111485333817379
127565532,Support,the Loquacious,16,0.047788631787873265,0.007646181086059722
127565532,Support,the Nothl Pilgrim,15,0.3763681513668825,0.05645522270503237
127565532,Support,the Pacifist,18,0.061927313052911624,0.011146916349524092
127565532,Support,the Patient,22,0,0
127565532,Support,the Tormented,20,0.019870719226192136,0.003974143845238427
127565532,Support,the Underdog,8,0.42065446694195785,0.03365235735535663
129958758,Core,of the Ant,17,0,0
129958758,Core,of the Bull,21,0,0
129958758,Core,of the Mule,24,0,0
129958758,Core,of the Octopus,10,0.8799503539161255,0.08799503539161256
129958758,Core,of the Raven,23,0.08583919059383775,0.019743013836582682
129958758,Core,the Accomplice,16,0.14350053582288777,0.02296008573166204
129958758,Core,the Decisive,21,0.03203068659680084,0.006726444185328176
129958758,Core,the Divine Thief,23,0,0
129958758,Core,the Even-Keeled,25,0,0
129958758,Core,the Flayed Twins Acolyte,5,0.058871819561906256,0.002943590978095313
129958758,Core,the Loquacious,16,0.07466207820468568,0.011945932512749708
129958758,Core,the Nothl Pilgrim,15,0.011637901775307552,0.0017456852662961328
129958758,Core,the Pacifist,18,0.07856051502193026,0.014140892703947448
129958758,Core,the Patient,22,0,0
129958758,Core,the Tormented,20,0.03619016029562091,0.007238032059124182
129958758,Core,the Underdog,8,0.3632634490825241,0.02906107592660193
131303632,Mid,of the Ant,17,0,0
131303632,Mid,of the Bull,21,0.06548764556584283,0.013752405568826993
131303632,Mid,of the Mule,24,0.2127741043088384,0.051065785034121215
131303632,Mid,of the Octopus,10,0.8150369748612195,0.08150369748612196
131303632,Mid,of the Raven,23,0,0
131303632,Mid,the Accomplice,16,0.05960501710805655,0.009536802737289048
131303632,Mid,the Decisive,21,0.09216455290060825,0.019354556109127733
131303632,Mid,the Divine Thief,23,0.05098023134883231,0.011725453210231431
131303632,Mid,the Even-Keeled,25,0,0
131303632,Mid,the Flayed Twins Acolyte,5,0.03744829763223508,0.0018724148816117543
131303632,Mid,the Loquacious,16,0,0
131303632,Mid,the Nothl Pilgrim,15,0.02806110707381251,0.004209166061071877
131303632,Mid,the Pacifist,18,0.0674279665386032,0.012137033976948574
131303632,Mid,the Patient,22,0,0
